domain,agency,status,redirect,valid,sitemap,allowed,source
wapa.gov,"Department of Energy",200,"https://www.wapa.gov/robots.txt",true,"https://www.wapa.gov/sitemap.xml",true,robots.txt
unrpnet.gov,"Department of Energy",500,"http://www.unrpnet.gov/",false,"null",false,undefined
unnpp.gov,"Department of Energy",500,"http://www.unnpp.gov/",false,"null",false,undefined
swpa.gov,"Department of Energy",500,"http://www.swpa.gov/",false,"null",false,undefined
srs.gov,"Department of Energy",403,"https://www.srs.gov/robots.txt",false,"null",false,false
srnl.gov,"Department of Energy",200,"https://www.srnl.gov/robots.txt",true,"https://www.srnl.gov/sitemap_index.xml",true,robots.txt
solardecathlon.gov,"Department of Energy",500,"https://www.solardecathlon.gov/",false,"null",false,undefined
sns.gov,"Department of Energy",200,"https://sns.gov/robots.txt",true,"null",true,robots.txt
smartgrid.gov,"Department of Energy",403,"https://www.energy.gov/electricity-insights",false,"null",false,undefined
science.gov,"Department of Energy",200,"https://science.gov/robots.txt",true,"null",true,robots.txt
scidac.gov,"Department of Energy",200,"https://scidac.gov/robots.txt",true,"null",true,robots.txt
sandia.gov,"Department of Energy",200,"https://www.sandia.gov/robots.txt",true,"https://www.sandia.gov/wp-sitemap.xml",true,robots.txt
safgrandchallenge.gov,"Department of Energy",500,"http://www.safgrandchallenge.gov/",false,"null",false,undefined
rl.gov,"Department of Energy",500,"http://www.rl.gov/",false,"null",false,undefined
rideelectric.gov,"Department of Energy",200,"https://driveelectric.gov/ride",false,"null",false,false
pr100.gov,"Department of Energy",200,"https://pr100.gov/robots.txt",true,"null",true,robots.txt
pppo.gov,"Department of Energy",500,"http://www.pppo.gov/",false,"null",false,undefined
pppl.gov,"Department of Energy",200,"https://www.pppl.gov/robots.txt",true,"null",true,robots.txt
pnnl.gov,"Department of Energy",200,"https://www.pnnl.gov/robots.txt",true,"null",true,robots.txt
pnl.gov,"Department of Energy",200,"https://www.pnnl.gov/robots.txt",true,"null",true,robots.txt
pcast.gov,"Department of Energy",500,"http://www.pcast.gov/",false,"null",false,undefined
osti.gov,"Department of Energy",200,"https://www.osti.gov/robots.txt",true,"https://www.osti.gov/sitemap_ostigov/xml",true,robots.txt
ornl.gov,"Department of Energy",200,"https://www.ornl.gov/robots.txt",true,"null",true,robots.txt
orau.gov,"Department of Energy",200,"https://orau.gov/robots.txt",true,"http://orise.orau.gov/nsf-msgi/sitemap.xml",true,robots.txt
nuclear.gov,"Department of Energy",500,"https://www.nuclear.gov/",false,"null",false,undefined
ntrc.gov,"Department of Energy",500,"http://www.ntrc.gov/",false,"null",false,undefined
nrelhub.gov,"Department of Energy",500,"http://www.nrelhub.gov/",false,"null",false,undefined
nrel.gov,"Department of Energy",404,"https://www.nrel.gov/robots.txt",true,"null",true,meta
nnss.gov,"Department of Energy",200,"https://nnss.gov/robots.txt",true,"https://nnss.gov/sitemap_index.xml",true,robots.txt
neup.gov,"Department of Energy",500,"https://neup.gov/robots.txt",true,"null",true,meta
nersc.gov,"Department of Energy",404,"https://www.nersc.gov/robots.txt",true,"null",true,meta
ncrc.gov,"Department of Energy",404,"https://www.ncrc.gov/robots.txt",false,"null",false,false
nccs.gov,"Department of Energy",500,"http://www.nccs.gov/",false,"null",false,undefined
llnl.gov,"Department of Energy",200,"https://www.llnl.gov/robots.txt",true,"null",true,robots.txt
lbl.gov,"Department of Energy",200,"https://www.lbl.gov/robots.txt",true,"null",true,robots.txt
lanl.gov,"Department of Energy",200,"https://www.lanl.gov/robots.txt",true,"https://www.lanl.gov/sitemap.xml",true,robots.txt
isotopes.gov,"Department of Energy",200,"https://isotopes.gov/robots.txt",true,"null",true,robots.txt
isotope.gov,"Department of Energy",500,"http://www.isotope.gov/",false,"null",false,undefined
inl.gov,"Department of Energy",200,"https://inl.gov/robots.txt",true,"https://inl.gov/sitemap_index.xml",true,robots.txt
inel.gov,"Department of Energy",500,"http://www.inel.gov/",false,"null",false,undefined
hydrogen.gov,"Department of Energy",200,"https://www.hydrogen.energy.gov/interagency",false,"null",false,false
homeenergyscore.gov,"Department of Energy",500,"https://betterbuildingssolutioncenter.energy.gov/home-energy-score",false,"null",false,undefined
hanford.gov,"Department of Energy",500,"http://www.hanford.gov/",false,"null",false,undefined
fueleconomy.gov,"Department of Energy",500,"https://fueleconomy.gov/robots.txt",false,"null",false,false
fnal.gov,"Department of Energy",200,"https://www.fnal.gov/robots.txt",true,"null",true,robots.txt
energysavers.gov,"Department of Energy",500,"https://www.energysavers.gov/",false,"null",false,undefined
energysaver.gov,"Department of Energy",500,"https://www.energysaver.gov/",false,"null",false,undefined
energycommunities.gov,"Department of Energy",200,"https://energycommunities.gov/robots.txt",true,"https://energycommunities.gov/sitemap_index.xml",true,robots.txt
energycodes.gov,"Department of Energy",200,"https://www.energycodes.gov/robots.txt",true,"null",true,robots.txt
energy.gov,"Department of Energy",403,"https://www.energy.gov/",false,"null",false,undefined
eia.gov,"Department of Energy",200,"https://www.eia.gov/robots.txt",true,"https://www.eia.gov/sitemap_eia04_2021.xml",true,robots.txt
driveelectric.gov,"Department of Energy",200,"https://driveelectric.gov/robots.txt",true,"null",true,robots.txt
doe.gov,"Department of Energy",403,"https://www.energy.gov/",false,"null",false,undefined
citap.gov,"Department of Energy",404,"https://citap.gov/robots.txt",false,"null",false,false
cendi.gov,"Department of Energy",404,"https://cendi.gov/robots.txt",false,"null",false,false
cebaf.gov,"Department of Energy",500,"http://www.cebaf.gov/",false,"null",false,undefined
casl.gov,"Department of Energy",200,"http://www.casl.gov/robots.txt",true,"null",true,robots.txt
buildingamerica.gov,"Department of Energy",500,"http://www.buildingamerica.gov/",false,"null",false,undefined
bpa.gov,"Department of Energy",200,"https://www.bpa.gov/robots.txt",true,"null",true,robots.txt
bnl.gov,"Department of Energy",200,"https://www.bnl.gov/robots.txt",true,"null",true,robots.txt
biomassboard.gov,"Department of Energy",200,"https://biomassboard.gov/robots.txt",true,"null",true,robots.txt
arm.gov,"Department of Energy",200,"https://arm.gov/robots.txt",true,"null",true,robots.txt
anl.gov,"Department of Energy",403,"https://www.anl.gov/",false,"null",false,undefined
ameslab.gov,"Department of Energy",200,"https://www.ameslab.gov/robots.txt",true,"null",true,robots.txt
studentloans.gov,"Department of Education",200,"https://studentaid.gov/robots.txt",true,"https://studentaid.gov/sitemap.xml",true,robots.txt
studentaid.gov,"Department of Education",200,"https://studentaid.gov/robots.txt",true,"https://studentaid.gov/sitemap.xml",true,robots.txt
nationsreportcard.gov,"Department of Education",404,"https://www.nationsreportcard.gov/robots.txt",true,"null",true,meta
nagb.gov,"Department of Education",200,"https://www.nagb.gov/robots.txt",true,"https://www.nagb.gov/sitemap.xml",true,robots.txt
g5.gov,"Department of Education",200,"https://g5.gov/robots.txt",true,"null",true,robots.txt
fafsa.gov,"Department of Education",200,"https://studentaid.gov/h/apply-for-aid/fafsa",false,"null",false,false
ed.gov,"Department of Education",404,"https://www.ed.gov/sites/ed/files/robots.txt",false,"null",false,false
collegenavigator.gov,"Department of Education",200,"https://nces.ed.gov/collegenavigator/",true,"null",true,meta
childstats.gov,"Department of Education",404,"https://www.childstats.gov/robots.txt",false,"null",false,false
budgetlob.gov,"Department of Education",500,"http://www.budgetlob.gov/",false,"null",false,undefined
usandc.gov,"Department of Defense",500,"http://www.usandc.gov/",false,"null",false,undefined
tswg.gov,"Department of Defense",404,"https://tswg.gov/robots.txt",false,"null",false,false
tak.gov,"Department of Defense",400,"http://www.tak.gov/",false,"null",false,undefined
oneaftac.gov,"Department of Defense",500,"http://www.oneaftac.gov/",false,"null",false,undefined
oldcc.gov,"Department of Defense",500,"http://www.oldcc.gov/",false,"null",false,undefined
oea.gov,"Department of Defense",500,"http://www.oea.gov/",false,"null",false,undefined
nsep.gov,"Department of Defense",500,"http://www.nsep.gov/",false,"null",false,undefined
nsa.gov,"Department of Defense",200,"https://www.nsa.gov/robots.txt",true,"null",true,robots.txt
nro.gov,"Department of Defense",200,"https://www.nro.gov/robots.txt",true,"null",true,robots.txt
nrd.gov,"Department of Defense",200,"https://nrd.gov/robots.txt",true,"https://nrd.gov/sitemap.xml",true,robots.txt
nbib.gov,"Department of Defense",200,"https://www.dcsa.mil/",true,"null",true,meta
nationalresourcedirectory.gov,"Department of Defense",200,"http://nrd.gov/robots.txt",true,"https://nrd.gov/sitemap.xml",true,robots.txt
mypay.gov,"Department of Defense",500,"http://www.mypay.gov/",false,"null",false,undefined
mtmc.gov,"Department of Defense",500,"http://www.mtmc.gov/",false,"null",false,undefined
lps.gov,"Department of Defense",404,"http://www.lps.gov/robots.txt",true,"null",true,meta
jccs.gov,"Department of Defense",500,"http://www.jccs.gov/",false,"null",false,undefined
iwtsd.gov,"Department of Defense",403,"https://www.iwtsd.gov/",false,"null",false,undefined
itc.gov,"Department of Defense",500,"http://www.itc.gov/",false,"null",false,undefined
ioss.gov,"Department of Defense",500,"https://www.ioss.gov/",false,"null",false,undefined
intelligencecareers.gov,"Department of Defense",200,"https://www.intelligencecareers.gov/robots.txt",true,"https://www.usajobs.gov/sitemap.xml",true,robots.txt
iad.gov,"Department of Defense",500,"https://www.iad.gov/",false,"null",false,undefined
hive.gov,"Department of Defense",404,"https://www.hive.gov/robots.txt",true,"null",true,x-robots-tag
fvap.gov,"Department of Defense",404,"https://www.fvap.gov/robots.txt",false,"null",false,false
fehrm.gov,"Department of Defense",200,"https://www.fehrm.gov/robots.txt",true,"https://www.fehrm.gov/sitemap-index.xml",true,robots.txt
defense.gov,"Department of Defense",200,"https://www.defense.gov/robots.txt",true,"null",true,robots.txt
dc3on.gov,"Department of Defense",500,"http://www.dc3on.gov/",false,"null",false,undefined
cttso.gov,"Department of Defense",404,"https://cttso.gov/robots.txt",false,"null",false,false
ctoc.gov,"Department of Defense",200,"https://ctoc.gov/robots.txt",true,"https://ctoc.gov/sitemap_index.xml",true,robots.txt
cnss.gov,"Department of Defense",500,"https://www.cnss.gov/",false,"null",false,undefined
cmts.gov,"Department of Defense",200,"https://www.cmts.gov/robots.txt",true,"null",true,robots.txt
capnhq.gov,"Department of Defense",404,"https://capnhq.gov/robots.txt",false,"null",false,false
cap.gov,"Department of Defense",500,"http://www.cap.gov/",false,"null",false,undefined
businessdefense.gov,"Department of Defense",500,"http://www.businessdefense.gov/",false,"null",false,undefined
altusandc.gov,"Department of Defense",500,"http://www.altusandc.gov/",false,"null",false,undefined
aftac.gov,"Department of Defense",500,"http://www.aftac.gov/",false,"null",false,undefined
adlnet.gov,"Department of Defense",200,"https://adlnet.gov/robots.txt",true,"https://adlnet.gov/sitemap.xml",true,robots.txt
xd.gov,"Department of Commerce",200,"https://www.xd.gov/robots.txt",true,"https://xd.gov/sitemap.xml",true,robots.txt
wwtg.gov,"Department of Commerce",200,"https://www.wwtg.gov/robots.txt",true,"https://www.wwtg.gov/sitemap.xml",true,robots.txt
weather.gov,"Department of Commerce",404,"https://www.weather.gov/robots.txt",true,"null",true,meta
uspto.gov,"Department of Commerce",200,"https://www.uspto.gov/robots.txt",true,"https://www.uspto.gov/xfer-search/sitemap.xml",true,robots.txt
usicecenter.gov,"Department of Commerce",200,"https://usicecenter.gov/robots.txt",true,"https://usicecenter.gov/sitemap.xml",true,robots.txt
tsunami.gov,"Department of Commerce",200,"https://tsunami.gov/robots.txt",true,"null",true,robots.txt
trade.gov,"Department of Commerce",200,"https://trade.gov/robots.txt",true,"null",true,robots.txt
time.gov,"Department of Commerce",404,"https://time.gov/robots.txt",false,"null",false,false
techhubs.gov,"Department of Commerce",200,"https://www.eda.gov/funding/programs/regional-technology-and-innovation-hubs",true,"null",true,x-robots-tag
tasefiling.gov,"Department of Commerce",404,"https://tasefiling.powerappsportals.us/robots.txt",false,"null",false,false
sworm.gov,"Department of Commerce",404,"https://www.sworm.gov/robots.txt",false,"null",false,false
stopfakes.gov,"Department of Commerce",500,"http://www.stopfakes.gov/",false,"null",false,undefined
standards.gov,"Department of Commerce",200,"https://www.nist.gov/standardsgov",false,"null",false,false
spectrum.gov,"Department of Commerce",200,"https://www.ntia.gov/other-publication/2017/federal-government-spectrum-compendium",false,"null",false,false
spd15revision.gov,"Department of Commerce",500,"http://www.spd15revision.gov/",false,"null",false,undefined
spaceweather.gov,"Department of Commerce",200,"https://www.spaceweather.gov/robots.txt",true,"null",true,robots.txt
semiconductors.gov,"Department of Commerce",200,"https://www.nist.gov/chips",false,"null",false,false
selectusa.gov,"Department of Commerce",200,"https://www.trade.gov/selectusa",false,"null",false,false
sdr.gov,"Department of Commerce",404,"https://www.sdr.gov/robots.txt",false,"null",false,false
pscr.gov,"Department of Commerce",200,"https://www.nist.gov/ctl/pscr",false,"null",false,false
privacyshield.gov,"Department of Commerce",500,"http://www.privacyshield.gov/",false,"null",false,undefined
papahanaumokuakea.gov,"Department of Commerce",200,"https://www.papahanaumokuakea.gov/robots.txt",true,"null",true,robots.txt
ofcm.gov,"Department of Commerce",500,"https://www.www.ofcm.gov/",false,"null",false,undefined
nwirp.gov,"Department of Commerce",500,"http://www.nwirp.gov/",false,"null",false,undefined
ntis.gov,"Department of Commerce",404,"https://www.ntis.gov/robots.txt",false,"null",false,false
ntia.gov,"Department of Commerce",200,"https://www.ntia.gov/robots.txt",true,"null",true,robots.txt
noaa.gov,"Department of Commerce",200,"https://www.noaa.gov/robots.txt",true,"null",true,robots.txt
nist.gov,"Department of Commerce",200,"https://www.nist.gov/robots.txt",true,"https://www.nist.gov/sitemap.xml",true,robots.txt
nehrp.gov,"Department of Commerce",200,"https://nehrp.gov/robots.txt",true,"null",true,robots.txt
my2020census.gov,"Department of Commerce",400,"http://www.my2020census.gov/",false,"null",false,undefined
mgi.gov,"Department of Commerce",200,"https://www.mgi.gov/robots.txt",true,"https://www.nist.gov/sitemap.xml",true,robots.txt
mbda.gov,"Department of Commerce",200,"https://www.mbda.gov/robots.txt",true,"null",true,robots.txt
marinecadastre.gov,"Department of Commerce",200,"https://hub.marinecadastre.gov/",false,"null",false,false
manufacturing.gov,"Department of Commerce",200,"https://www.manufacturing.gov/robots.txt",true,"null",true,robots.txt
luca-appeals.gov,"Department of Commerce",500,"http://www.luca-appeals.gov/",false,"null",false,undefined
internetforall.gov,"Department of Commerce",200,"https://www.internetforall.gov/robots.txt",true,"null",true,robots.txt
internet4all.gov,"Department of Commerce",200,"https://www.internetforall.gov/robots.txt",true,"null",true,robots.txt
iedison.gov,"Department of Commerce",404,"https://www.nist.gov/iedison/robots.txt",false,"null",false,false
icts.gov,"Department of Commerce",500,"http://www.icts.gov/",false,"null",false,undefined
icams-portal.gov,"Department of Commerce",403,"https://www.icams-portal.gov/robots.txt",false,"null",false,false
hurricanes.gov,"Department of Commerce",200,"https://www.nhc.noaa.gov/robots.txt",true,"null",true,robots.txt
heat.gov,"Department of Commerce",200,"https://www.heat.gov/robots.txt",true,"https://www.heat.gov/sitemap.xml",true,robots.txt
gps.gov,"Department of Commerce",200,"https://www.gps.gov/robots.txt",true,"null",true,robots.txt
goes-r.gov,"Department of Commerce",404,"https://www.goes-r.gov/robots.txt",false,"null",false,false
fishwatch.gov,"Department of Commerce",200,"https://www.fisheries.noaa.gov/topic/sustainable-seafood",false,"null",false,false
firstnet.gov,"Department of Commerce",200,"https://firstnet.gov/robots.txt",true,"null",true,robots.txt
export.gov,"Department of Commerce",500,"http://www.export.gov/",false,"null",false,undefined
edison.gov,"Department of Commerce",404,"https://www.nist.gov/iedison/robots.txt",false,"null",false,false
eda.gov,"Department of Commerce",200,"https://www.eda.gov/robots.txt",true,"null",true,robots.txt
drought.gov,"Department of Commerce",200,"https://www.drought.gov/robots.txt",true,"null",true,robots.txt
doc.gov,"Department of Commerce",200,"https://www.commerce.gov/robots.txt",true,"null",true,robots.txt
dnsops.gov,"Department of Commerce",500,"http://www.dnsops.gov/",false,"null",false,undefined
dataprivacyframework.gov,"Department of Commerce",500,"https://www.dataprivacyframework.gov/",false,"null",false,undefined
cwc.gov,"Department of Commerce",404,"https://www.cwc.gov/robots.txt",false,"null",false,false
commerce.gov,"Department of Commerce",200,"https://www.commerce.gov/robots.txt",true,"null",true,robots.txt
climate.gov,"Department of Commerce",200,"https://www.climate.gov/robots.txt",true,"null",true,robots.txt
chips.gov,"Department of Commerce",404,"https://www.nist.gov/chips/robots.txt",false,"null",false,false
census.gov,"Department of Commerce",200,"https://www.census.gov/robots.txt",true,"null",true,robots.txt
buyusa.gov,"Department of Commerce",404,"http://www.buyusa.gov/robots.txt",false,"null",false,false
bldrdoc.gov,"Department of Commerce",500,"http://www.bldrdoc.gov/",false,"null",false,undefined
bis.gov,"Department of Commerce",404,"https://www.bis.gov/robots.txt",false,"null",false,false
bea.gov,"Department of Commerce",200,"https://www.bea.gov/robots.txt",true,"null",true,robots.txt
aviationweather.gov,"Department of Commerce",404,"https://aviationweather.gov/robots.txt",false,"null",false,false
ap.gov,"Department of Commerce",200,"https://www.bis.doc.gov/index.php/other-areas/additional-protocol-ap",false,"null",false,false
2020census.gov,"Department of Commerce",500,"http://www.2020census.gov/",false,"null",false,undefined
denali.gov,"Denali Commission",200,"https://denali.gov/robots.txt",true,"null",true,robots.txt
dra.gov,"Delta Regional Authority",200,"https://dra.gov/robots.txt",true,"https://dra.gov/sitemap_index.xml",true,robots.txt
dnfsb.gov,"Defense Nuclear Facilities Safety Board",200,"http://www.dnfsb.gov/robots.txt",true,"null",true,robots.txt
psa.gov,"Court Services and Offender Supervision",200,"https://psa.gov/robots.txt",true,"null",true,robots.txt
pretrialservices.gov,"Court Services and Offender Supervision",200,"https://pretrialservices.gov/robots.txt",true,"null",true,robots.txt
csosa.gov,"Court Services and Offender Supervision",200,"https://www.csosa.gov/robots.txt",true,"https://www.csosa.gov/wp-sitemap.xml",true,robots.txt
pandemicoversight.gov,"Council of Inspectors General on Integrity and Efficiency",200,"https://pandemicoversight.gov/robots.txt",true,"https://pandemicoversight.gov/sitemap.xml",true,robots.txt
oversight.gov,"Council of Inspectors General on Integrity and Efficiency",200,"https://www.oversight.gov/robots.txt",true,"null",true,robots.txt
ignet.gov,"Council of Inspectors General on Integrity and Efficiency",200,"https://www.ignet.gov/robots.txt",true,"null",true,robots.txt
cigie.gov,"Council of Inspectors General on Integrity and Efficiency",500,"http://www.cigie.gov/",false,"null",false,undefined
volunteeringinamerica.gov,"Corporation for National & Community Service",500,"https://volunteeringinamerica.gov/",false,"null",false,undefined
vistacampus.gov,"Corporation for National & Community Service",500,"https://vistacampus.gov/",false,"null",false,undefined
serve.gov,"Corporation for National & Community Service",500,"https://serve.gov/",false,"null",false,undefined
presidentialserviceawards.gov,"Corporation for National & Community Service",200,"https://d302laedhb14lz.cloudfront.net/df3fa7d6-4bdc-487f-9d4b-3d344a06372f/robots.txt",true,"null",true,robots.txt
nationalservice.gov,"Corporation for National & Community Service",500,"https://nationalservice.gov/",false,"null",false,undefined
mlkday.gov,"Corporation for National & Community Service",500,"https://mlkday.gov/",false,"null",false,undefined
mentor.gov,"Corporation for National & Community Service",500,"https://mentor.gov/",false,"null",false,undefined
joinamericorps.gov,"Corporation for National & Community Service",500,"https://joinamericorps.gov/",false,"null",false,undefined
cns.gov,"Corporation for National & Community Service",500,"http://www.cns.gov/",false,"null",false,undefined
cncsoig.gov,"Corporation for National & Community Service",404,"http://www.cncsoig.gov/",false,"null",false,undefined
cncs.gov,"Corporation for National & Community Service",500,"http://www.cncs.gov/",false,"null",false,undefined
ccc.gov,"Corporation for National & Community Service",500,"http://www.ccc.gov/",false,"null",false,undefined
americorpsoig.gov,"Corporation for National & Community Service",200,"https://www.americorpsoig.gov/robots.txt",true,"null",true,robots.txt
americorps.gov,"Corporation for National & Community Service",200,"https://americorps.gov/robots.txt",true,"null",true,robots.txt
americanclimatecorps.gov,"Corporation for National & Community Service",200,"https://www.acc.gov/robots.txt",true,"null",true,robots.txt
acc.gov,"Corporation for National & Community Service",200,"https://www.acc.gov/robots.txt",true,"null",true,robots.txt
seguridadconsumidor.gov,"Consumer Product Safety Commission",200,"https://www.cpsc.gov/es",false,"null",false,false
saferproducts.gov,"Consumer Product Safety Commission",404,"https://www.saferproducts.gov/robots.txt",false,"null",false,false
saferproduct.gov,"Consumer Product Safety Commission",404,"https://www.saferproducts.gov/robots.txt",false,"null",false,false
recalls.gov,"Consumer Product Safety Commission",200,"https://www.recalls.gov/robots.txt",true,"null",true,robots.txt
poolsafety.gov,"Consumer Product Safety Commission",200,"https://www.poolsafely.gov/",false,"null",false,false
poolsafely.gov,"Consumer Product Safety Commission",404,"https://www.poolsafely.gov/robots.txt",false,"null",false,false
drywallresponse.gov,"Consumer Product Safety Commission",200,"https://www.cpsc.gov/Safety-Education/Safety-Education-Centers/Drywall-Information-Center",false,"null",false,false
cpsc.gov,"Consumer Product Safety Commission",200,"https://www.cpsc.gov/robots.txt",true,"null",true,robots.txt
atvsafety.gov,"Consumer Product Safety Commission",200,"https://www.cpsc.gov/Safety-Education/Safety-Education-Centers/ATV-Safety-Information-Center",false,"null",false,false
anchorit.gov,"Consumer Product Safety Commission",404,"https://www.anchorit.gov/robots.txt",true,"null",true,meta
mimm.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/consumer-tools/military-financial-lifecycle/",false,"null",false,false
consumerprotectionbureau.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
consumerprotection.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
consumerfinancialprotectionbureau.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
consumerfinancialbureau.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
consumerfinancial.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
consumerfinance.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
consumerbureau.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
cfpb.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
cfpa.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
bcfp.gov,"Consumer Financial Protection Bureau",200,"https://www.consumerfinance.gov/robots.txt",true,"https://www.consumerfinance.gov/sitemap.xml",true,robots.txt
whistleblower.gov,"Commodity Futures Trading Commission",200,"https://www.whistleblower.gov/robots.txt",true,"null",true,robots.txt
smartcheck.gov,"Commodity Futures Trading Commission",403,"https://www.cftc.gov/LearnAndProtect",false,"null",false,undefined
devcftc.gov,"Commodity Futures Trading Commission",500,"http://www.devcftc.gov/",false,"null",false,undefined
cftc.gov,"Commodity Futures Trading Commission",403,"https://www.cftc.gov/",false,"null",false,undefined
coldcaserecords.gov,"Civil Rights Cold Case Records Review Board",404,"https://www.coldcaserecords.gov/robots.txt",true,"null",true,x-robots-tag
safetyvideos.gov,"Chemical Safety Board",200,"https://www.csb.gov/videos/",false,"null",false,false
csb.gov,"Chemical Safety Board",200,"https://www.csb.gov/robots.txt",true,"null",true,robots.txt
ucia.gov,"Central Intelligence Agency",500,"http://www.ucia.gov/",false,"null",false,undefined
osde.gov,"Central Intelligence Agency",500,"http://www.osde.gov/",false,"null",false,undefined
opensource.gov,"Central Intelligence Agency",500,"http://www.opensource.gov/",false,"null",false,undefined
odci.gov,"Central Intelligence Agency",500,"http://www.odci.gov/",false,"null",false,undefined
istac.gov,"Central Intelligence Agency",500,"http://www.istac.gov/",false,"null",false,undefined
ic.gov,"Central Intelligence Agency",500,"http://www.ic.gov/",false,"null",false,undefined
cia.gov,"Central Intelligence Agency",404,"https://www.cia.gov/robots.txt",false,"null",false,false
goldwaterscholarship.gov,"Barry Goldwater Scholarship and Excellence in Education Foundation",500,"http://www.goldwaterscholarship.gov/",false,"null",false,undefined
afrh.gov,"Armed Forces Retirement Home",500,"http://www.afrh.gov/",false,"null",false,undefined
asc.gov,"Appraisal Subcommittee",200,"https://asc.gov/robots.txt",true,"null",true,robots.txt
arc.gov,"Appalachian Regional Commission",200,"https://arc.gov/robots.txt",true,"https://arc.gov/sitemap_index.xml",true,robots.txt
abmc.gov,"American Battle Monuments Commission",200,"https://www.abmc.gov/robots.txt",true,"null",true,robots.txt
preserveamerica.gov,"Advisory Council on Historic Preservation",404,"http://www.preserveamerica.gov/",false,"null",false,undefined
achp.gov,"Advisory Council on Historic Preservation",200,"https://www.achp.gov/robots.txt",true,"null",true,robots.txt
acus.gov,"Administrative Conference of the United States",200,"https://www.acus.gov/robots.txt",true,"null",true,robots.txt
amtrakoig.gov,"AMTRAK",200,"https://amtrakoig.gov/robots.txt",true,"null",true,robots.txt
wyo.gov,"State of Wyoming",404,"https://www.wyo.gov/robots.txt",false,"null",false,false
wisconsin.gov,"State of Wisconsin",200,"https://www.wisconsin.gov/robots.txt",true,"https://www.wisconsin.gov:443/sitemap.xml",true,robots.txt
wv.gov,"State of West Virginia",404,"https://www.wv.gov/robots.txt",false,"null",false,false
wa.gov,"State of Washington",200,"https://wa.gov/robots.txt",true,"null",true,robots.txt
virginia.gov,"State of Virginia",200,"https://www.virginia.gov/robots.txt",true,"https://www.virginia.gov/sitemap.xml",true,robots.txt
vermont.gov,"State of Vermont",200,"https://www.vermont.gov/robots.txt",true,"null",true,robots.txt
utah.gov,"State of Utah",200,"https://www.utah.gov/robots.txt",true,"https://www.utah.gov/sitemap.xml",true,robots.txt
texas.gov,"State of Texas",200,"https://www.texas.gov/robots.txt",true,"https://www.texas.gov/sitemap.xml",true,robots.txt
tn.gov,"State of Tennessee",200,"https://www.tn.gov/robots.txt",true,"null",true,robots.txt
sd.gov,"State of South Dakota",200,"https://www.sd.gov/robots.txt",true,"null",true,robots.txt
sc.gov,"State of South Carolina",404,"https://sc.gov/robots.txt",false,"null",false,false
ri.gov,"State of Rhode Island",200,"https://www.ri.gov/robots.txt",true,"null",true,robots.txt
pa.gov,"State of Pennsylvania",200,"https://pa.gov/robots.txt",true,"https://www.pa.gov/en.sitemap.xml",true,robots.txt
oregon.gov,"State of Oregon",200,"https://www.oregon.gov/robots.txt",true,"null",true,robots.txt
oklahoma.gov,"State of Oklahoma",200,"https://oklahoma.gov/robots.txt",true,"https://oklahoma.gov/sitemap.xml",true,robots.txt
ohio.gov,"State of Ohio",404,"https://www.ohio.gov/",false,"null",false,undefined
nd.gov,"State of North Dakota",200,"https://nd.gov/robots.txt",true,"null",true,robots.txt
nc.gov,"State of North Carolina",200,"https://www.nc.gov/robots.txt",true,"https://www.nc.gov/sitemap.xml",true,robots.txt
ny.gov,"State of New York",200,"https://www.ny.gov/robots.txt",true,"https://www.ny.gov/sitemap.xml",true,robots.txt
nm.gov,"State of New Mexico",200,"https://www.nm.gov/robots.txt",true,"https://nm.gov/sitemap_index.xml",true,robots.txt
nj.gov,"State of New Jersey",200,"https://nj.gov/robots.txt",true,"null",true,robots.txt
nh.gov,"State of New Hampshire",200,"https://www.nh.gov/robots.txt",true,"null",true,robots.txt
nv.gov,"State of Nevada",200,"https://nv.gov/robots.txt",true,"https://nv.gov/Sitemap.xml",true,robots.txt
nebraska.gov,"State of Nebraska",200,"https://www.nebraska.gov/robots.txt",true,"null",true,robots.txt
